name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
NERDAHL,133114,117,0.04,89034.75,97.44,0.00,(S),0.00,0.00,(S)
NESSINGER,133114,117,0.04,89034.79,96.58,(S),0.00,0.00,(S),(S)
NIVALA,133114,117,0.04,89034.84,99.15,0.00,0.00,(S),0.00,(S)
NOCKELS,133114,117,0.04,89034.88,96.58,0.00,(S),0.00,(S),0.00
NOESI,133114,117,0.04,89034.92,(S),(S),(S),0.00,0.00,95.73
NOGALSKI,133114,117,0.04,89034.97,92.31,0.00,(S),(S),(S),(S)
NOLLIE,133114,117,0.04,89035.01,(S),87.18,(S),0.00,8.55,(S)
NORLEY,133114,117,0.04,89035.05,93.16,(S),0.00,0.00,(S),(S)
NORTEN,133114,117,0.04,89035.10,88.89,4.27,(S),(S),(S),(S)
NOSACK,133114,117,0.04,89035.14,94.87,0.00,0.00,0.00,(S),(S)
NUSSLE,133114,117,0.04,89035.18,99.00,0.00,0.00,0.00,0.00,0.00
OBRIGEWITCH,133114,117,0.04,89035.23,98.29,0.00,0.00,0.00,(S),(S)
ODAFFER,133114,117,0.04,89035.27,94.87,(S),0.00,0.00,(S),(S)
OHAR,133114,117,0.04,89035.32,89.74,(S),5.13,0.00,(S),(S)
OLASON,133114,117,0.04,89035.36,99.15,(S),0.00,0.00,0.00,(S)
OLSTEN,133114,117,0.04,89035.40,79.49,8.55,4.27,(S),5.13,(S)
OMEN,133114,117,0.04,89035.45,80.34,(S),4.27,10.26,(S),(S)
ONISKO,133114,117,0.04,89035.49,96.58,0.00,0.00,0.00,(S),(S)
OPPEDAL,133114,117,0.04,89035.53,98.29,0.00,0.00,0.00,(S),(S)
OPRIS,133114,117,0.04,89035.58,91.45,(S),0.00,0.00,5.13,(S)
ORMSETH,133114,117,0.04,89035.62,90.60,(S),0.00,0.00,(S),5.98
ORZUNA,133114,117,0.04,89035.66,(S),(S),0.00,0.00,0.00,97.44
OSENTOWSKI,133114,117,0.04,89035.71,99.15,0.00,0.00,0.00,(S),(S)
OSETEK,133114,117,0.04,89035.75,98.29,(S),0.00,0.00,0.00,(S)
OSTGAARD,133114,117,0.04,89035.79,97.44,0.00,(S),0.00,(S),0.00
OVENSHIRE,133114,117,0.04,89035.84,91.45,0.00,(S),0.00,(S),6.84
OY,133114,117,0.04,89035.88,13.68,(S),59.83,0.00,(S),22.22
PACILLI,133114,117,0.04,89035.92,94.87,0.00,0.00,(S),(S),(S)
PALISANO,133114,117,0.04,89035.97,99.00,0.00,0.00,0.00,0.00,0.00
PALLETTE,133114,117,0.04,89036.01,86.32,0.00,(S),0.00,(S),8.55
PAPOI,133114,117,0.04,89036.05,98.29,0.00,(S),0.00,0.00,(S)
PAROT,133114,117,0.04,89036.10,76.92,(S),(S),5.98,(S),9.40
PARSCAL,133114,117,0.04,89036.14,92.31,(S),(S),(S),0.00,(S)
PARTHUM,133114,117,0.04,89036.18,93.16,0.00,4.27,0.00,(S),(S)
PASCERI,133114,117,0.04,89036.23,96.58,(S),0.00,0.00,0.00,(S)
PASHOS,133114,117,0.04,89036.27,90.60,(S),(S),(S),5.98,0.00
PASTORELLA,133114,117,0.04,89036.31,92.31,(S),0.00,0.00,(S),5.13
PASTUCH,133114,117,0.04,89036.36,91.45,0.00,(S),(S),0.00,6.84
PATKA,133114,117,0.04,89036.40,89.74,0.00,7.69,0.00,(S),(S)
PAVLACKA,133114,117,0.04,89036.44,99.00,0.00,0.00,0.00,0.00,0.00
PECSI,133114,117,0.04,89036.49,99.00,0.00,0.00,0.00,0.00,0.00
PEELEN,133114,117,0.04,89036.53,98.29,(S),(S),0.00,0.00,0.00
PELEKAI,133114,117,0.04,89036.57,6.84,(S),63.25,(S),16.24,10.26
PERRECA,133114,117,0.04,89036.62,97.44,0.00,(S),0.00,(S),(S)
PESZKO,133114,117,0.04,89036.66,99.15,(S),0.00,0.00,0.00,(S)
PETROUS,133114,117,0.04,89036.70,99.15,0.00,0.00,0.00,(S),(S)
PEZZILLO,133114,117,0.04,89036.75,99.00,0.00,0.00,0.00,0.00,0.00
PFAFFLE,133114,117,0.04,89036.79,98.29,0.00,0.00,(S),0.00,(S)
PFLUGFELDER,133114,117,0.04,89036.83,98.29,(S),0.00,0.00,0.00,(S)
PIARD,133114,117,0.04,89036.88,20.51,63.25,(S),(S),11.11,4.27
PILOSI,133114,117,0.04,89036.92,96.58,0.00,(S),0.00,(S),0.00
PINHAS,133114,117,0.04,89036.96,86.32,0.00,11.97,0.00,(S),(S)
PINYERD,133114,117,0.04,89037.01,94.02,0.00,(S),0.00,(S),(S)
PISOR,133114,117,0.04,89037.05,94.87,0.00,0.00,0.00,0.00,5.13
PIVIK,133114,117,0.04,89037.09,97.44,(S),0.00,0.00,0.00,(S)
PIZOR,133114,117,0.04,89037.14,99.00,0.00,0.00,0.00,0.00,0.00
PLASKI,133114,117,0.04,89037.18,95.73,0.00,0.00,0.00,0.00,4.27
POCKETT,133114,117,0.04,89037.22,92.31,(S),0.00,(S),0.00,(S)
POINTE,133114,117,0.04,89037.27,56.41,37.61,(S),0.00,5.13,(S)
POLODNA,133114,117,0.04,89037.31,98.29,0.00,(S),0.00,0.00,(S)
POPIELA,133114,117,0.04,89037.35,94.87,0.00,(S),0.00,(S),(S)
POULOSE,133114,117,0.04,89037.40,4.27,0.00,87.18,0.00,8.55,0.00
POURNARAS,133114,117,0.04,89037.44,96.58,0.00,0.00,0.00,(S),(S)
PREDOVICH,133114,117,0.04,89037.48,88.03,0.00,(S),0.00,(S),7.69
PRESZ,133114,117,0.04,89037.53,98.29,0.00,0.00,0.00,(S),(S)
PRETKO,133114,117,0.04,89037.57,87.18,0.00,0.00,(S),(S),7.69
PRINK,133114,117,0.04,89037.61,94.02,(S),(S),0.00,0.00,(S)
PROTANO,133114,117,0.04,89037.66,92.31,(S),0.00,0.00,(S),(S)
PSIMER,133114,117,0.04,89037.70,98.29,0.00,0.00,0.00,(S),(S)
PULANCO,133114,117,0.04,89037.74,33.33,(S),52.14,(S),5.13,5.13
QUADRINO,133114,117,0.04,89037.79,93.16,0.00,0.00,0.00,0.00,6.84
QUARLESS,133114,117,0.04,89037.83,17.09,61.54,(S),(S),5.98,14.53
QUIRICO,133114,117,0.04,89037.87,70.09,(S),(S),0.00,(S),27.35
RADFAR,133114,117,0.04,89037.92,76.07,(S),0.00,0.00,23.08,(S)
RADICHEL,133114,117,0.04,89037.96,98.29,0.00,0.00,0.00,(S),(S)
RADKO,133114,117,0.04,89038.00,99.00,0.00,0.00,0.00,0.00,0.00
RAJO,133114,117,0.04,89038.05,11.11,(S),22.22,0.00,(S),64.10
RASAY,133114,117,0.04,89038.09,4.27,(S),79.49,(S),4.27,11.11
RASSETT,133114,117,0.04,89038.13,92.31,0.00,(S),4.27,(S),(S)
REBRO,133114,117,0.04,89038.18,89.74,(S),(S),0.00,8.55,0.00
REDDEL,133114,117,0.04,89038.22,99.15,(S),0.00,0.00,0.00,(S)
REDLON,133114,117,0.04,89038.26,95.73,0.00,0.00,0.00,0.00,4.27
REDOUTEY,133114,117,0.04,89038.31,99.15,(S),0.00,0.00,0.00,(S)
REGELMAN,133114,117,0.04,89038.35,97.44,0.00,(S),0.00,(S),(S)
REHFIELD,133114,117,0.04,89038.39,98.29,(S),0.00,0.00,0.00,(S)
RENAS,133114,117,0.04,89038.44,94.02,0.00,(S),0.00,(S),(S)
REPOLI,133114,117,0.04,89038.48,95.73,(S),0.00,0.00,(S),(S)
REYELL,133114,117,0.04,89038.52,98.29,0.00,0.00,0.00,(S),(S)
RHABURN,133114,117,0.04,89038.57,(S),84.62,(S),0.00,7.69,4.27
RHODS,133114,117,0.04,89038.61,67.52,30.77,0.00,0.00,(S),(S)
RIBIS,133114,117,0.04,89038.65,88.89,(S),0.00,0.00,(S),9.40
RICARDSON,133114,117,0.04,89038.70,47.86,45.30,(S),(S),(S),(S)
RIELLO,133114,117,0.04,89038.74,94.02,(S),0.00,0.00,(S),4.27
RIESTENBERG,133114,117,0.04,89038.78,99.15,(S),0.00,0.00,0.00,(S)
RIKKERS,133114,117,0.04,89038.83,98.29,0.00,0.00,0.00,(S),(S)
RIPPIE,133114,117,0.04,89038.87,81.20,17.95,(S),0.00,0.00,(S)
RISEDEN,133114,117,0.04,89038.91,98.29,0.00,(S),0.00,(S),0.00
RIZZITELLO,133114,117,0.04,89038.96,95.73,0.00,(S),0.00,(S),(S)
RODENCAL,133114,117,0.04,89039.00,97.44,0.00,0.00,0.00,(S),(S)
RODENHIZER,133114,117,0.04,89039.04,97.44,0.00,(S),0.00,(S),0.00
ROMAGNOLO,133114,117,0.04,89039.09,98.29,0.00,0.00,0.00,(S),(S)
ROORK,133114,117,0.04,89039.13,91.45,0.00,(S),(S),(S),(S)
RORISON,133114,117,0.04,89039.18,96.58,(S),(S),0.00,(S),0.00
ROSEMON,133114,117,0.04,89039.22,(S),94.02,0.00,0.00,(S),0.00
ROU,133114,117,0.04,89039.26,57.26,5.98,30.77,(S),(S),(S)
ROVELO,133114,117,0.04,89039.31,11.97,0.00,0.00,0.00,0.00,88.03
RUSTICK,133114,117,0.04,89039.35,96.58,0.00,(S),0.00,(S),0.00
RUTHMAN,133114,117,0.04,89039.39,91.45,4.27,(S),0.00,0.00,(S)
RUXER,133114,117,0.04,89039.44,99.15,(S),0.00,0.00,0.00,(S)
RUZANSKI,133114,117,0.04,89039.48,96.58,0.00,0.00,(S),(S),(S)
RYLKO,133114,117,0.04,89039.52,84.62,(S),(S),0.00,5.98,5.98
SACKENHEIM,133114,117,0.04,89039.57,99.15,(S),0.00,0.00,0.00,(S)
SADORRA,133114,117,0.04,89039.61,6.84,0.00,68.38,0.00,4.27,20.51
SAEPHARN,133114,117,0.04,89039.65,(S),0.00,97.44,0.00,(S),0.00
SAHAWNEH,133114,117,0.04,89039.70,84.62,0.00,0.00,0.00,15.38,0.00
SAHLMAN,133114,117,0.04,89039.74,99.15,(S),0.00,0.00,0.00,(S)
SAKAKIBARA,133114,117,0.04,89039.78,(S),(S),90.60,0.00,0.00,5.98
SAKELLARIOU,133114,117,0.04,89039.83,89.74,0.00,(S),0.00,5.13,(S)
SALCHERT,133114,117,0.04,89039.87,97.44,0.00,(S),0.00,0.00,(S)
SALUDES,133114,117,0.04,89039.91,12.82,(S),28.21,(S),5.13,52.99
SANCHEZDIAZ,133114,117,0.04,89039.96,(S),(S),0.00,0.00,0.00,99.15
SANDFER,133114,117,0.04,89040.00,95.73,(S),0.00,0.00,0.00,(S)
SANTALA,133114,117,0.04,89040.04,88.89,0.00,(S),(S),0.00,9.40
SARRASIN,133114,117,0.04,89040.09,90.60,7.69,(S),0.00,0.00,(S)
SATEREN,133114,117,0.04,89040.13,96.58,0.00,0.00,0.00,(S),(S)
SATTERBERG,133114,117,0.04,89040.17,95.73,0.00,(S),0.00,(S),(S)
SAUAGE,133114,117,0.04,89040.22,65.81,29.91,0.00,(S),(S),(S)
SAURINI,133114,117,0.04,89040.26,99.00,0.00,0.00,0.00,0.00,0.00
SAVIDES,133114,117,0.04,89040.30,97.44,0.00,0.00,0.00,(S),(S)
SCANNELLI,133114,117,0.04,89040.35,99.15,0.00,0.00,0.00,(S),(S)
SCARCLIFF,133114,117,0.04,89040.39,88.03,(S),(S),0.00,(S),6.84
SCHAID,133114,117,0.04,89040.43,98.29,(S),0.00,(S),0.00,0.00
SCHASTEEN,133114,117,0.04,89040.48,89.74,0.00,(S),0.00,5.13,(S)
SCHAUST,133114,117,0.04,89040.52,97.44,(S),0.00,0.00,0.00,(S)
SCHECKELHOFF,133114,117,0.04,89040.56,99.15,(S),0.00,0.00,0.00,(S)
SCHELM,133114,117,0.04,89040.61,95.73,(S),0.00,0.00,(S),(S)
SCHERFFIUS,133114,117,0.04,89040.65,96.58,(S),0.00,0.00,0.00,(S)
SCHERWINSKI,133114,117,0.04,89040.69,98.29,(S),0.00,0.00,0.00,(S)
SCHLAUDERAFF,133114,117,0.04,89040.74,99.00,0.00,0.00,0.00,0.00,0.00
SCHLINGMAN,133114,117,0.04,89040.78,92.31,(S),(S),0.00,(S),(S)
SCHNUG,133114,117,0.04,89040.82,99.15,0.00,0.00,0.00,(S),(S)
SCHOEMEHL,133114,117,0.04,89040.87,97.44,0.00,0.00,0.00,(S),(S)
SEGEBARTH,133114,117,0.04,89040.91,98.29,0.00,(S),0.00,(S),0.00
SEGRE,133114,117,0.04,89040.95,62.39,27.35,(S),0.00,(S),6.84
SEIMER,133114,117,0.04,89041.00,99.00,0.00,0.00,0.00,0.00,0.00
SELKOWITZ,133114,117,0.04,89041.04,95.73,(S),(S),0.00,(S),0.00
