name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
ARTINGER,95091,178,0.07,86975.05,97.75,0.00,0.00,(S),0.00,(S)
ATTERSON,95091,178,0.07,86975.12,97.75,(S),(S),0.00,(S),0.00
AULTZ,95091,178,0.07,86975.18,93.82,(S),(S),(S),2.81,(S)
AUSDEMORE,95091,178,0.07,86975.25,97.75,(S),0.00,0.00,0.00,(S)
BAINTON,95091,178,0.07,86975.32,84.27,14.04,0.00,0.00,(S),(S)
BANZET,95091,178,0.07,86975.38,90.45,(S),(S),2.81,(S),(S)
BARACK,95091,178,0.07,86975.45,92.70,(S),(S),0.00,(S),3.93
BARBIERO,95091,178,0.07,86975.51,93.26,(S),(S),0.00,(S),2.81
BARND,95091,178,0.07,86975.58,94.38,3.93,(S),0.00,(S),0.00
BARNDOLLAR,95091,178,0.07,86975.65,96.63,0.00,0.00,(S),(S),(S)
BARNHORST,95091,178,0.07,86975.71,99.44,(S),0.00,0.00,0.00,(S)
BARNITZ,95091,178,0.07,86975.78,98.88,0.00,0.00,0.00,(S),(S)
BARTIS,95091,178,0.07,86975.84,97.19,(S),(S),0.00,0.00,(S)
BARTNESS,95091,178,0.07,86975.91,97.19,0.00,(S),0.00,(S),(S)
BARTOLACCI,95091,178,0.07,86975.98,97.75,0.00,(S),0.00,(S),0.00
BASALYGA,95091,178,0.07,86976.04,99.44,(S),0.00,0.00,0.00,(S)
BASARAB,95091,178,0.07,86976.11,96.63,(S),0.00,(S),(S),(S)
BASKIND,95091,178,0.07,86976.17,98.31,(S),0.00,0.00,0.00,(S)
BATTEL,95091,178,0.07,86976.24,84.83,6.18,(S),(S),(S),5.06
BEARBOWER,95091,178,0.07,86976.31,94.94,(S),0.00,0.00,(S),2.81
BEAUDREAULT,95091,178,0.07,86976.37,95.51,(S),(S),0.00,(S),(S)
BEDDOES,95091,178,0.07,86976.44,98.31,0.00,0.00,0.00,(S),(S)
BEDNEY,95091,178,0.07,86976.50,48.31,50.56,0.00,0.00,(S),(S)
BELLOR,95091,178,0.07,86976.57,94.38,(S),(S),0.00,0.00,(S)
BELTOWSKI,95091,178,0.07,86976.64,96.63,(S),0.00,0.00,(S),2.81
BHARAT,95091,178,0.07,86976.70,(S),11.80,44.94,4.49,33.71,(S)
BILSKIE,95091,178,0.07,86976.77,99.00,0.00,0.00,0.00,0.00,0.00
BINDI,95091,178,0.07,86976.83,88.76,5.62,(S),0.00,(S),2.81
BINNINGER,95091,178,0.07,86976.90,96.07,(S),(S),0.00,(S),(S)
BINVERSIE,95091,178,0.07,86976.97,99.00,0.00,0.00,0.00,0.00,0.00
BISAHA,95091,178,0.07,86977.03,97.19,(S),0.00,0.00,0.00,(S)
BLEACH,95091,178,0.07,86977.10,68.54,26.97,(S),0.00,(S),2.81
BLETCHER,95091,178,0.07,86977.16,53.37,32.58,(S),(S),3.93,7.87
BLOSSEY,95091,178,0.07,86977.23,96.63,0.00,(S),0.00,(S),(S)
BOOROM,95091,178,0.07,86977.30,97.75,0.00,0.00,0.00,(S),(S)
BORNEMEIER,95091,178,0.07,86977.36,98.31,(S),0.00,0.00,(S),(S)
BORNMANN,95091,178,0.07,86977.43,93.26,(S),0.00,(S),2.81,2.81
BOSKEY,95091,178,0.07,86977.49,76.97,19.10,(S),0.00,0.00,(S)
BRAGADO,95091,178,0.07,86977.56,11.24,(S),62.36,(S),13.48,12.36
BRAREN,95091,178,0.07,86977.63,91.57,0.00,6.18,0.00,(S),(S)
BRENGMAN,95091,178,0.07,86977.69,93.26,0.00,(S),0.00,(S),4.49
BRESLAU,95091,178,0.07,86977.76,95.51,(S),(S),0.00,0.00,3.37
BRICHETTO,95091,178,0.07,86977.82,97.75,0.00,(S),0.00,0.00,(S)
BRINGARD,95091,178,0.07,86977.89,97.75,0.00,0.00,(S),(S),(S)
BRISTLE,95091,178,0.07,86977.96,93.82,(S),3.37,0.00,(S),0.00
BROSNIHAN,95091,178,0.07,86978.02,96.63,0.00,0.00,0.00,3.37,0.00
BRUNST,95091,178,0.07,86978.09,97.19,0.00,(S),(S),(S),0.00
BUBNIS,95091,178,0.07,86978.15,96.07,0.00,2.81,0.00,(S),(S)
BUHRMESTER,95091,178,0.07,86978.22,96.63,0.00,(S),0.00,(S),(S)
BURKEPILE,95091,178,0.07,86978.29,96.63,0.00,(S),0.00,(S),(S)
BURTCHETT,95091,178,0.07,86978.35,96.07,0.00,(S),0.00,(S),(S)
BYKOV,95091,178,0.07,86978.42,98.88,0.00,0.00,0.00,(S),(S)
BYRNSIDE,95091,178,0.07,86978.48,97.19,(S),0.00,(S),(S),0.00
CABY,95091,178,0.07,86978.55,82.58,14.04,0.00,(S),(S),(S)
CADENGO,95091,178,0.07,86978.62,8.43,(S),(S),0.00,0.00,91.01
CAILLET,95091,178,0.07,86978.68,82.02,11.24,(S),0.00,(S),4.49
CAPARELLA,95091,178,0.07,86978.75,96.63,0.00,0.00,0.00,(S),(S)
CARDOVA,95091,178,0.07,86978.81,21.35,5.62,(S),2.81,(S),67.98
CARLY,95091,178,0.07,86978.88,88.20,7.87,(S),0.00,(S),2.81
CENTINEO,95091,178,0.07,86978.95,96.63,0.00,0.00,(S),(S),(S)
CHAMPMAN,95091,178,0.07,86979.01,57.30,38.76,(S),(S),(S),(S)
CHAVELAS,95091,178,0.07,86979.08,(S),0.00,0.00,(S),0.00,97.75
CHELGREN,95091,178,0.07,86979.14,98.31,0.00,(S),0.00,0.00,(S)
CHERMACK,95091,178,0.07,86979.21,98.88,(S),0.00,0.00,0.00,(S)
CHESEBROUGH,95091,178,0.07,86979.28,93.26,(S),(S),0.00,2.81,3.37
CHISHAM,95091,178,0.07,86979.34,96.07,(S),(S),0.00,(S),(S)
CIARKE,95091,178,0.07,86979.41,44.94,50.56,(S),0.00,(S),3.37
CIERO,95091,178,0.07,86979.47,82.02,(S),(S),0.00,5.62,10.67
CIRACO,95091,178,0.07,86979.54,94.94,(S),0.00,0.00,(S),2.81
CLAIN,95091,178,0.07,86979.61,92.13,5.62,(S),0.00,0.00,(S)
COLLAS,95091,178,0.07,86979.67,75.28,(S),4.49,0.00,(S),16.85
COMMENT,95091,178,0.07,86979.74,92.13,(S),(S),0.00,(S),3.93
CONARROE,95091,178,0.07,86979.80,88.76,(S),(S),0.00,0.00,9.55
CONZELMAN,95091,178,0.07,86979.87,97.19,(S),(S),0.00,(S),(S)
COOSE,95091,178,0.07,86979.94,99.44,0.00,0.00,(S),0.00,(S)
CORESSEL,95091,178,0.07,86980.00,97.19,0.00,0.00,0.00,(S),(S)
COTTET,95091,178,0.07,86980.07,94.94,(S),0.00,(S),(S),(S)
CRAME,95091,178,0.07,86980.13,71.91,(S),19.10,0.00,(S),7.30
CUATT,95091,178,0.07,86980.20,94.94,(S),0.00,(S),0.00,2.81
CUIN,95091,178,0.07,86980.26,13.48,(S),(S),0.00,0.00,83.71
DAFLER,95091,178,0.07,86980.33,92.13,0.00,(S),(S),(S),5.06
DALLER,95091,178,0.07,86980.40,96.63,(S),0.00,0.00,(S),(S)
DANBERG,95091,178,0.07,86980.46,98.31,0.00,(S),0.00,0.00,(S)
DANCHAK,95091,178,0.07,86980.53,98.88,(S),0.00,0.00,0.00,(S)
DANCZYK,95091,178,0.07,86980.59,98.88,(S),0.00,0.00,0.00,(S)
DANNIS,95091,178,0.07,86980.66,82.02,7.30,5.06,0.00,0.00,5.62
DANVER,95091,178,0.07,86980.73,96.07,(S),(S),0.00,(S),(S)
DARKINS,95091,178,0.07,86980.79,21.91,71.35,(S),0.00,(S),5.62
DEARDURFF,95091,178,0.07,86980.86,97.75,0.00,(S),0.00,(S),0.00
DEBAETS,95091,178,0.07,86980.92,97.75,0.00,(S),0.00,0.00,(S)
DEBARDELEBEN,95091,178,0.07,86980.99,80.34,12.36,0.00,(S),(S),6.18
DECANT,95091,178,0.07,86981.06,98.31,(S),0.00,0.00,0.00,(S)
DELATORRES,95091,178,0.07,86981.12,18.54,(S),0.00,0.00,(S),80.90
DELONY,95091,178,0.07,86981.19,86.52,12.36,0.00,0.00,(S),(S)
DELUZIO,95091,178,0.07,86981.25,95.51,(S),(S),(S),(S),(S)
DEMARSICO,95091,178,0.07,86981.32,93.82,(S),(S),0.00,0.00,5.62
DENKERS,95091,178,0.07,86981.39,97.19,0.00,0.00,0.00,(S),(S)
DENUCCIO,95091,178,0.07,86981.45,97.19,0.00,(S),0.00,(S),(S)
DEREE,95091,178,0.07,86981.52,96.07,(S),(S),0.00,0.00,3.37
DEUBLE,95091,178,0.07,86981.58,98.88,0.00,0.00,0.00,(S),(S)
DEWSNUP,95091,178,0.07,86981.65,94.94,(S),0.00,0.00,(S),3.93
DIDWAY,95091,178,0.07,86981.72,80.90,4.49,(S),3.37,7.30,(S)
DIGIOVINE,95091,178,0.07,86981.78,98.31,0.00,0.00,(S),0.00,(S)
DINGEL,95091,178,0.07,86981.85,93.26,(S),(S),(S),(S),(S)
DOLGOS,95091,178,0.07,86981.91,99.00,0.00,0.00,0.00,0.00,0.00
DOMMEL,95091,178,0.07,86981.98,98.31,0.00,(S),0.00,0.00,(S)
DONSKY,95091,178,0.07,86982.05,98.31,0.00,(S),0.00,0.00,(S)
DONTON,95091,178,0.07,86982.11,84.83,9.55,(S),(S),(S),(S)
DONVITO,95091,178,0.07,86982.18,93.82,0.00,(S),0.00,(S),5.06
DOORNINK,95091,178,0.07,86982.24,96.07,0.00,(S),0.00,(S),(S)
DOROBA,95091,178,0.07,86982.31,97.75,0.00,(S),0.00,(S),(S)
DOUG,95091,178,0.07,86982.38,69.10,15.73,11.80,0.00,(S),(S)
DRAME,95091,178,0.07,86982.44,7.30,83.71,(S),(S),6.74,(S)
DREIFUS,95091,178,0.07,86982.51,91.57,(S),0.00,(S),4.49,(S)
DUDO,95091,178,0.07,86982.57,92.70,(S),(S),0.00,(S),3.93
DUNYON,95091,178,0.07,86982.64,95.51,0.00,(S),0.00,2.81,(S)
DUPLAN,95091,178,0.07,86982.71,41.01,38.76,(S),(S),4.49,15.17
DYNE,95091,178,0.07,86982.77,93.26,(S),(S),(S),(S),(S)
EACHO,95091,178,0.07,86982.84,92.70,(S),0.00,(S),(S),(S)
EBERSBERGER,95091,178,0.07,86982.90,98.31,0.00,(S),0.00,0.00,(S)
ECOFF,95091,178,0.07,86982.97,95.51,0.00,0.00,0.00,(S),(S)
EKSTEDT,95091,178,0.07,86983.04,96.07,(S),(S),0.00,(S),0.00
EMMENS,95091,178,0.07,86983.10,76.97,20.79,0.00,0.00,(S),(S)
ETLINGER,95091,178,0.07,86983.17,98.31,0.00,0.00,0.00,(S),(S)
EURTON,95091,178,0.07,86983.23,93.82,0.00,(S),(S),(S),3.37
FATER,95091,178,0.07,86983.30,94.94,(S),(S),0.00,(S),(S)
FEMMER,95091,178,0.07,86983.37,93.26,0.00,(S),(S),(S),3.37
FERLIN,95091,178,0.07,86983.43,96.63,(S),0.00,(S),(S),0.00
FERNEDING,95091,178,0.07,86983.50,98.88,0.00,0.00,0.00,(S),(S)
FETZKO,95091,178,0.07,86983.56,98.31,0.00,(S),0.00,(S),(S)
FINSEL,95091,178,0.07,86983.63,98.88,0.00,0.00,0.00,(S),(S)
FLAKS,95091,178,0.07,86983.70,92.70,(S),(S),0.00,2.81,2.81
FLASPOHLER,95091,178,0.07,86983.76,97.19,0.00,(S),0.00,(S),0.00
FLORMAN,95091,178,0.07,86983.83,98.88,(S),(S),0.00,0.00,0.00
FOCHLER,95091,178,0.07,86983.89,98.88,0.00,(S),0.00,(S),0.00
FOEHL,95091,178,0.07,86983.96,98.88,(S),0.00,0.00,0.00,(S)
FONOTI,95091,178,0.07,86984.03,4.49,(S),71.91,(S),17.42,4.49
FROELICHER,95091,178,0.07,86984.09,98.31,0.00,0.00,0.00,(S),(S)
FROYD,95091,178,0.07,86984.16,94.94,(S),(S),0.00,(S),2.81
FULWILEY,95091,178,0.07,86984.22,0.00,96.63,0.00,0.00,3.37,0.00
FUNCHION,95091,178,0.07,86984.29,96.07,(S),0.00,0.00,(S),(S)
FURGISON,95091,178,0.07,86984.36,91.01,(S),(S),(S),2.81,3.93
FURNELL,95091,178,0.07,86984.42,98.88,(S),0.00,0.00,0.00,(S)
GALENA,95091,178,0.07,86984.49,67.42,(S),4.49,(S),(S),23.60
GALOS,95091,178,0.07,86984.55,69.10,(S),16.29,(S),3.93,8.99
GARBACK,95091,178,0.07,86984.62,96.63,0.00,(S),0.00,(S),(S)
GARDUNIO,95091,178,0.07,86984.69,21.35,0.00,(S),(S),0.00,76.97
GETSY,95091,178,0.07,86984.75,99.44,(S),0.00,0.00,0.00,(S)
GIANNICO,95091,178,0.07,86984.82,95.51,(S),0.00,0.00,(S),2.81
GIULIETTI,95091,178,0.07,86984.88,94.38,0.00,(S),0.00,3.93,(S)
GLUMAC,95091,178,0.07,86984.95,94.94,(S),0.00,0.00,3.93,(S)
GOCHE,95091,178,0.07,86985.02,71.35,(S),0.00,(S),(S),24.72
GOODEY,95091,178,0.07,86985.08,93.26,5.06,0.00,0.00,(S),(S)
GORTNER,95091,178,0.07,86985.15,97.19,0.00,0.00,(S),0.00,(S)
GOVRO,95091,178,0.07,86985.21,99.44,0.00,0.00,0.00,(S),(S)
GRANDOS,95091,178,0.07,86985.28,10.67,(S),0.00,0.00,(S),88.76
GREENBANK,95091,178,0.07,86985.35,92.70,(S),(S),0.00,(S),2.81
GROMALA,95091,178,0.07,86985.41,96.07,(S),(S),0.00,0.00,2.81
GROSSWILER,95091,178,0.07,86985.48,99.44,(S),0.00,0.00,0.00,(S)
GROWCOCK,95091,178,0.07,86985.54,98.31,(S),0.00,0.00,0.00,(S)
GRUNENWALD,95091,178,0.07,86985.61,98.31,0.00,(S),0.00,0.00,(S)
GRUNIG,95091,178,0.07,86985.68,98.88,(S),0.00,0.00,0.00,(S)
GUISTO,95091,178,0.07,86985.74,94.94,(S),(S),0.00,(S),(S)
HAGENSEN,95091,178,0.07,86985.81,96.63,0.00,(S),0.00,0.00,(S)
HAMAMURA,95091,178,0.07,86985.87,(S),0.00,93.26,0.00,3.93,(S)
HANCY,95091,178,0.07,86985.94,88.20,7.87,(S),0.00,(S),(S)
HANKLE,95091,178,0.07,86986.01,83.71,12.92,(S),0.00,(S),(S)
HATTENBACH,95091,178,0.07,86986.07,97.75,(S),0.00,0.00,0.00,(S)
HEDSPETH,95091,178,0.07,86986.14,81.46,15.73,0.00,0.00,(S),(S)
HEH,95091,178,0.07,86986.20,70.22,0.00,28.65,0.00,(S),(S)
HEIDEGGER,95091,178,0.07,86986.27,98.31,0.00,(S),0.00,0.00,(S)
HELEMS,95091,178,0.07,86986.34,89.89,3.37,(S),0.00,(S),4.49
HELLENTHAL,95091,178,0.07,86986.40,92.13,0.00,2.81,(S),3.93,(S)
HICKINBOTHAM,95091,178,0.07,86986.47,92.70,0.00,(S),2.81,2.81,(S)
HILGEMANN,95091,178,0.07,86986.53,99.44,0.00,0.00,0.00,(S),(S)
HIRAGA,95091,178,0.07,86986.60,10.11,(S),82.02,0.00,6.18,(S)
HOMERDING,95091,178,0.07,86986.67,95.51,0.00,(S),0.00,3.37,(S)
HORIHAN,95091,178,0.07,86986.73,97.75,0.00,(S),0.00,(S),(S)
HOSSMAN,95091,178,0.07,86986.80,96.07,(S),(S),(S),0.00,(S)
HUTYRA,95091,178,0.07,86986.86,98.88,(S),0.00,0.00,0.00,(S)
ICKLER,95091,178,0.07,86986.93,99.44,(S),0.00,0.00,0.00,(S)
IKOLA,95091,178,0.07,86987.00,98.31,0.00,(S),0.00,(S),(S)
INGENTHRON,95091,178,0.07,86987.06,96.63,0.00,(S),0.00,2.81,(S)
IRGENS,95091,178,0.07,86987.13,92.13,0.00,(S),0.00,4.49,(S)
ISELT,95091,178,0.07,86987.19,98.88,(S),0.00,0.00,0.00,(S)
ISGAR,95091,178,0.07,86987.26,97.19,0.00,0.00,0.00,(S),(S)
JANDL,95091,178,0.07,86987.33,99.00,0.00,0.00,0.00,0.00,0.00
JANECKE,95091,178,0.07,86987.39,97.75,0.00,(S),0.00,(S),(S)
JARR,95091,178,0.07,86987.46,84.27,11.80,(S),0.00,(S),(S)
JELLINEK,95091,178,0.07,86987.52,94.94,(S),0.00,0.00,(S),4.49
JENDRZEJEWSKI,95091,178,0.07,86987.59,99.44,0.00,0.00,(S),0.00,(S)
JENKO,95091,178,0.07,86987.66,99.44,0.00,0.00,0.00,(S),(S)
JUMPS,95091,178,0.07,86987.72,98.88,0.00,0.00,(S),0.00,(S)
JUTTING,95091,178,0.07,86987.79,95.51,(S),0.00,(S),(S),(S)
KADAS,95091,178,0.07,86987.85,95.51,0.00,(S),(S),(S),2.81
KADRLIK,95091,178,0.07,86987.92,98.88,0.00,0.00,(S),(S),0.00
KALBACHER,95091,178,0.07,86987.99,96.63,0.00,0.00,0.00,0.00,3.37
KANFER,95091,178,0.07,86988.05,98.31,(S),(S),0.00,0.00,(S)
KARKOSKA,95091,178,0.07,86988.12,99.44,(S),0.00,0.00,0.00,(S)
KARTH,95091,178,0.07,86988.18,96.63,0.00,0.00,(S),(S),(S)
KINNING,95091,178,0.07,86988.25,86.52,9.55,0.00,(S),(S),(S)
KINROSS,95091,178,0.07,86988.32,98.31,0.00,0.00,(S),0.00,(S)
KJELDGAARD,95091,178,0.07,86988.38,96.07,(S),(S),(S),0.00,(S)
KJELDSEN,95091,178,0.07,86988.45,94.94,(S),2.81,0.00,(S),(S)
KLAMERT,95091,178,0.07,86988.51,98.88,(S),0.00,0.00,(S),0.00
KNOELLER,95091,178,0.07,86988.58,96.07,(S),0.00,0.00,(S),(S)
KOHLHASE,95091,178,0.07,86988.64,95.51,0.00,(S),0.00,(S),(S)
KOHOUTEK,95091,178,0.07,86988.71,94.38,(S),(S),(S),2.81,(S)
KOLPAK,95091,178,0.07,86988.78,94.94,0.00,(S),0.00,3.37,(S)
KORNFEIND,95091,178,0.07,86988.84,96.63,0.00,(S),0.00,0.00,(S)
KOTEWA,95091,178,0.07,86988.91,95.51,(S),0.00,(S),(S),(S)
KOTSCH,95091,178,0.07,86988.97,96.63,(S),(S),0.00,(S),(S)
KOUR,95091,178,0.07,86989.04,6.74,(S),73.60,(S),16.29,(S)
KOVITCH,95091,178,0.07,86989.11,98.88,(S),0.00,0.00,(S),0.00
KRAMARCZYK,95091,178,0.07,86989.17,97.19,0.00,(S),0.00,0.00,(S)
KUBSCH,95091,178,0.07,86989.24,99.44,0.00,0.00,0.00,(S),(S)
KUKREJA,95091,178,0.07,86989.30,4.49,(S),85.39,0.00,6.74,(S)
KUTKA,95091,178,0.07,86989.37,96.07,(S),0.00,0.00,3.37,(S)
KVALHEIM,95091,178,0.07,86989.44,96.63,0.00,(S),(S),(S),(S)
KWAS,95091,178,0.07,86989.50,96.07,0.00,(S),(S),(S),0.00
LADEAUX,95091,178,0.07,86989.57,26.97,(S),0.00,65.73,5.62,(S)
LADISH,95091,178,0.07,86989.63,98.88,0.00,0.00,0.00,(S),(S)
LAFRANCA,95091,178,0.07,86989.70,96.07,0.00,0.00,0.00,(S),(S)
LAMBECK,95091,178,0.07,86989.77,94.94,2.81,0.00,0.00,(S),(S)
LANKES,95091,178,0.07,86989.83,96.63,(S),(S),0.00,0.00,2.81
LANNO,95091,178,0.07,86989.90,96.63,(S),0.00,(S),(S),(S)
